"CENSUS_YEAR","GEO_CODE (POR)","GEO_LEVEL","GEO_NAME","GNR","DATA_QUALITY_FLAG","ALT_GEO_CODE","GEO_CODE (POW)","GEO_LEVEL","GEO_NAME","GNR","DATA_QUALITY_FLAG","ALT_GEO_CODE","Dim: Sex (3): Member ID: [1]: Total - Sex","Dim: Sex (3): Member ID: [2]: Male","Dim: Sex (3): Member ID: [3]: Female"
2016,"4610","2","Division No. 10",6.1,"00000","4610","4609","2","Division No. 9",3.9,"00000","4609",130,90,40
2016,"4610","2","Division No. 10",6.1,"00000","4610","4610","2","Division No. 10",1.9,"00000","4610",915,385,530
2016,"4610","2","Division No. 10",6.1,"00000","4610","4611","2","Division No. 11",2.4,"00000","4611",3070,1445,1625
2016,"4610","2","Division No. 10",6.1,"00000","4610","4612","2","Division No. 12",2.7,"00000","4612",25,20,0
2016,"4610","2","Division No. 10",6.1,"00000","4610","4614","2","Division No. 14",3.6,"00000","4614",100,80,15
2016,"4611","2","Division No. 11",3.9,"00000","4611","2466","2","Montréal",2.6,"00000","2466",35,25,0
2016,"4611","2","Division No. 11",3.9,"00000","4611","3506","2","Ottawa",2.8,"00000","3506",40,30,10
2016,"4611","2","Division No. 11",3.9,"00000","4611","3520","2","Toronto",2.9,"00000","3520",130,35,90
2016,"4611","2","Division No. 11",3.9,"00000","4611","3521","2","Peel",2.6,"00000","3521",40,25,15
2016,"4611","2","Division No. 11",3.9,"00000","4611","3530","2","Waterloo",2.9,"00000","3530",35,15,20
2016,"4611","2","Division No. 11",3.9,"00000","4611","3558","2","Thunder Bay",3.7,"00000","3558",25,15,10
2016,"4611","2","Division No. 11",3.9,"00000","4611","3560","2","Kenora",6.5,"21111","3560",100,60,35
2016,"4611","2","Division No. 11",3.9,"00000","4611","4601","2","Division No. 1",7.4,"00101","4601",255,180,80
2016,"4611","2","Division No. 11",3.9,"00000","4611","4602","2","Division No. 2",3.8,"00000","4602",1850,1060,795
2016,"4611","2","Division No. 11",3.9,"00000","4611","4603","2","Division No. 3",4.0,"00000","4603",585,435,150
2016,"4611","2","Division No. 11",3.9,"00000","4611","4604","2","Division No. 4",3.2,"00000","4604",25,20,10
2016,"4611","2","Division No. 11",3.9,"00000","4611","4606","2","Division No. 6",3.0,"00000","4606",25,15,15
2016,"4611","2","Division No. 11",3.9,"00000","4611","4607","2","Division No. 7",2.9,"00000","4607",130,80,45
2016,"4611","2","Division No. 11",3.9,"00000","4611","4609","2","Division No. 9",3.9,"00000","4609",475,275,205
2016,"4611","2","Division No. 11",3.9,"00000","4611","4610","2","Division No. 10",1.9,"00000","4610",1605,1115,495
2016,"4611","2","Division No. 11",3.9,"00000","4611","4611","2","Division No. 11",2.4,"00000","4611",292360,139550,152810
2016,"4611","2","Division No. 11",3.9,"00000","4611","4612","2","Division No. 12",2.7,"00000","4612",2700,1980,720
2016,"4611","2","Division No. 11",3.9,"00000","4611","4613","2","Division No. 13",2.9,"00000","4613",3115,1785,1325
2016,"4611","2","Division No. 11",3.9,"00000","4611","4614","2","Division No. 14",3.6,"00000","4614",3070,2255,815
2016,"4611","2","Division No. 11",3.9,"00000","4611","4615","2","Division No. 15",5.6,"00000","4615",55,45,10
2016,"4611","2","Division No. 11",3.9,"00000","4611","4616","2","Division No. 16",7.1,"00001","4616",25,20,10
2016,"4611","2","Division No. 11",3.9,"00000","4611","4617","2","Division No. 17",3.4,"00000","4617",65,40,25
2016,"4611","2","Division No. 11",3.9,"00000","4611","4618","2","Division No. 18",7.5,"00111","4618",335,200,135
2016,"4611","2","Division No. 11",3.9,"00000","4611","4619","2","Division No. 19",4.4,"00101","4619",165,80,85
2016,"4611","2","Division No. 11",3.9,"00000","4611","4621","2","Division No. 21",8.1,"01111","4621",150,115,30
2016,"4611","2","Division No. 11",3.9,"00000","4611","4622","2","Division No. 22",8.2,"00111","4622",280,145,135
2016,"4611","2","Division No. 11",3.9,"00000","4611","4623","2","Division No. 23",6.9,"01212","4623",190,155,40
2016,"4611","2","Division No. 11",3.9,"00000","4611","4706","2","Division No. 6",3.8,"00000","4706",80,75,0
2016,"4611","2","Division No. 11",3.9,"00000","4611","4711","2","Division No. 11",3.3,"00000","4711",45,35,10
2016,"4611","2","Division No. 11",3.9,"00000","4611","4806","2","Division No. 6",3.6,"00000","4806",70,30,40
2016,"4611","2","Division No. 11",3.9,"00000","4611","4811","2","Division No. 11",4.0,"00000","4811",70,45,25
2016,"4611","2","Division No. 11",3.9,"00000","4611","4815","2","Division No. 15",7.3,"01201","4815",25,10,15
2016,"4611","2","Division No. 11",3.9,"00000","4611","4816","2","Division No. 16",8.8,"01122","4816",60,50,15
2016,"4611","2","Division No. 11",3.9,"00000","4611","5915","2","Greater Vancouver",4.1,"00001","5915",105,65,40
2016,"4611","2","Division No. 11",3.9,"00000","4611","5917","2","Capital",4.0,"20000","5917",25,20,10
2016,"4611","2","Division No. 11",3.9,"00000","4611","6106","2","Region 6",6.8,"00101","6106",20,25,0
2016,"4611","2","Division No. 11",3.9,"00000","4611","6205","2","Keewatin",6.9,"00101","6205",25,15,10
2016,"4612","2","Division No. 12",6.4,"00000","4612","4601","2","Division No. 1",7.4,"00101","4601",370,235,135
2016,"4612","2","Division No. 12",6.4,"00000","4612","4602","2","Division No. 2",3.8,"00000","4602",145,65,80
2016,"4612","2","Division No. 12",6.4,"00000","4612","4610","2","Division No. 10",1.9,"00000","4610",20,20,0
2016,"4612","2","Division No. 12",6.4,"00000","4612","4611","2","Division No. 11",2.4,"00000","4611",5250,2615,2635
2016,"4612","2","Division No. 12",6.4,"00000","4612","4612","2","Division No. 12",2.7,"00000","4612",2735,1095,1640
2016,"4612","2","Division No. 12",6.4,"00000","4612","4613","2","Division No. 13",2.9,"00000","4613",660,305,355
2016,"4612","2","Division No. 12",6.4,"00000","4612","4614","2","Division No. 14",3.6,"00000","4614",95,70,30
2016,"4612","2","Division No. 12",6.4,"00000","4612","4816","2","Division No. 16",8.8,"01122","4816",25,30,0
2016,"4613","2","Division No. 13",4.3,"00000","4613","4601","2","Division No. 1",7.4,"00101","4601",95,65,35
2016,"4613","2","Division No. 13",4.3,"00000","4613","4602","2","Division No. 2",3.8,"00000","4602",65,30,30
2016,"4613","2","Division No. 13",4.3,"00000","4613","4607","2","Division No. 7",2.9,"00000","4607",20,15,0
2016,"4613","2","Division No. 13",4.3,"00000","4613","4610","2","Division No. 10",1.9,"00000","4610",55,40,10
2016,"4613","2","Division No. 13",4.3,"00000","4613","4611","2","Division No. 11",2.4,"00000","4611",11470,5665,5800
2016,"4613","2","Division No. 13",4.3,"00000","4613","4612","2","Division No. 12",2.7,"00000","4612",500,285,215
2016,"4613","2","Division No. 13",4.3,"00000","4613","4613","2","Division No. 13",2.9,"00000","4613",6900,2850,4050
2016,"4613","2","Division No. 13",4.3,"00000","4613","4614","2","Division No. 14",3.6,"00000","4614",435,295,140
2016,"4613","2","Division No. 13",4.3,"00000","4613","4618","2","Division No. 18",7.5,"00111","4618",180,75,105
2016,"4613","2","Division No. 13",4.3,"00000","4613","4622","2","Division No. 22",8.2,"00111","4622",35,25,15
2016,"4613","2","Division No. 13",4.3,"00000","4613","4623","2","Division No. 23",6.9,"01212","4623",55,50,10
2016,"4614","2","Division No. 14",7.1,"00000","4614","4610","2","Division No. 10",1.9,"00000","4610",55,30,25
2016,"4614","2","Division No. 14",7.1,"00000","4614","4611","2","Division No. 11",2.4,"00000","4611",3650,1905,1745
2016,"4614","2","Division No. 14",7.1,"00000","4614","4612","2","Division No. 12",2.7,"00000","4612",50,45,10
2016,"4614","2","Division No. 14",7.1,"00000","4614","4613","2","Division No. 13",2.9,"00000","4613",285,125,165
2016,"4614","2","Division No. 14",7.1,"00000","4614","4614","2","Division No. 14",3.6,"00000","4614",2925,1180,1755
2016,"4614","2","Division No. 14",7.1,"00000","4614","4618","2","Division No. 18",7.5,"00111","4618",145,65,75
2016,"4614","2","Division No. 14",7.1,"00000","4614","4619","2","Division No. 19",4.4,"00101","4619",20,10,0
2016,"4615","2","Division No. 15",8.0,"00000","4615","4606","2","Division No. 6",3.0,"00000","4606",170,115,60
2016,"4615","2","Division No. 15",8.0,"00000","4615","4607","2","Division No. 7",2.9,"00000","4607",840,390,450
2016,"4615","2","Division No. 15",8.0,"00000","4615","4608","2","Division No. 8",3.5,"00000","4608",70,40,35
2016,"4615","2","Division No. 15",8.0,"00000","4615","4611","2","Division No. 11",2.4,"00000","4611",65,35,30
2016,"4615","2","Division No. 15",8.0,"00000","4615","4615","2","Division No. 15",5.6,"00000","4615",5700,2675,3030
2016,"4615","2","Division No. 15",8.0,"00000","4615","4616","2","Division No. 16",7.1,"00001","4616",120,65,60
2016,"4615","2","Division No. 15",8.0,"00000","4615","4617","2","Division No. 17",3.4,"00000","4617",190,105,80
2016,"4615","2","Division No. 15",8.0,"00000","4615","4705","2","Division No. 5",3.5,"00000","4705",175,130,45
2016,"4616","2","Division No. 16",8.6,"00001","4616","4607","2","Division No. 7",2.9,"00000","4607",20,10,15
2016,"4616","2","Division No. 16",8.6,"00001","4616","4615","2","Division No. 15",5.6,"00000","4615",115,55,55
2016,"4616","2","Division No. 16",8.6,"00001","4616","4616","2","Division No. 16",7.1,"00001","4616",2255,970,1290
2016,"4616","2","Division No. 16",8.6,"00001","4616","4617","2","Division No. 17",3.4,"00000","4617",60,25,30
2016,"4616","2","Division No. 16",8.6,"00001","4616","4620","2","Division No. 20",7.7,"00011","4620",40,15,25
2016,"4616","2","Division No. 16",8.6,"00001","4616","4705","2","Division No. 5",3.5,"00000","4705",270,240,30
2016,"4616","2","Division No. 16",8.6,"00001","4616","4709","2","Division No. 9",4.9,"00000","4709",20,0,15
2016,"4617","2","Division No. 17",7.4,"00000","4617","4608","2","Division No. 8",3.5,"00000","4608",40,15,25
2016,"4617","2","Division No. 17",7.4,"00000","4617","4609","2","Division No. 9",3.9,"00000","4609",20,25,0
2016,"4617","2","Division No. 17",7.4,"00000","4617","4611","2","Division No. 11",2.4,"00000","4611",70,35,30
2016,"4617","2","Division No. 17",7.4,"00000","4617","4615","2","Division No. 15",5.6,"00000","4615",95,55,35
2016,"4617","2","Division No. 17",7.4,"00000","4617","4616","2","Division No. 16",7.1,"00001","4616",35,15,20
2016,"4617","2","Division No. 17",7.4,"00000","4617","4617","2","Division No. 17",3.4,"00000","4617",6345,2675,3665
2016,"4617","2","Division No. 17",7.4,"00000","4617","4618","2","Division No. 18",7.5,"00111","4618",25,15,10
2016,"4617","2","Division No. 17",7.4,"00000","4617","4619","2","Division No. 19",4.4,"00101","4619",50,25,25
2016,"4617","2","Division No. 17",7.4,"00000","4617","4620","2","Division No. 20",7.7,"00011","4620",40,20,20
2016,"4617","2","Division No. 17",7.4,"00000","4617","4622","2","Division No. 22",8.2,"00111","4622",25,20,10
2016,"4618","2","Division No. 18",11.2,"00111","4618","4609","2","Division No. 9",3.9,"00000","4609",25,0,20
2016,"4618","2","Division No. 18",11.2,"00111","4618","4611","2","Division No. 11",2.4,"00000","4611",810,480,335
2016,"4618","2","Division No. 18",11.2,"00111","4618","4612","2","Division No. 12",2.7,"00000","4612",20,10,10
2016,"4618","2","Division No. 18",11.2,"00111","4618","4613","2","Division No. 13",2.9,"00000","4613",215,115,100
2016,"4618","2","Division No. 18",11.2,"00111","4618","4614","2","Division No. 14",3.6,"00000","4614",275,170,105
2016,"4618","2","Division No. 18",11.2,"00111","4618","4618","2","Division No. 18",7.5,"00111","4618",5110,2170,2940
2016,"4618","2","Division No. 18",11.2,"00111","4618","4619","2","Division No. 19",4.4,"00101","4619",105,50,50
2016,"4619","2","Division No. 19",9.1,"00101","4619","4601","2","Division No. 1",7.4,"00101","4601",40,15,25
2016,"4619","2","Division No. 19",9.1,"00101","4619","4611","2","Division No. 11",2.4,"00000","4611",45,15,30
2016,"4619","2","Division No. 19",9.1,"00101","4619","4613","2","Division No. 13",2.9,"00000","4613",50,20,25
2016,"4619","2","Division No. 19",9.1,"00101","4619","4617","2","Division No. 17",3.4,"00000","4617",60,15,40
2016,"4619","2","Division No. 19",9.1,"00101","4619","4618","2","Division No. 18",7.5,"00111","4618",70,30,35
2016,"4619","2","Division No. 19",9.1,"00101","4619","4619","2","Division No. 19",4.4,"00101","4619",2430,1015,1415
2016,"4619","2","Division No. 19",9.1,"00101","4619","4620","2","Division No. 20",7.7,"00011","4620",25,25,0
2016,"4619","2","Division No. 19",9.1,"00101","4619","4621","2","Division No. 21",8.1,"01111","4621",20,10,10
2016,"4620","2","Division No. 20",11.2,"00011","4620","4616","2","Division No. 16",7.1,"00001","4616",40,10,25
2016,"4620","2","Division No. 20",11.2,"00011","4620","4617","2","Division No. 17",3.4,"00000","4617",55,40,15
2016,"4620","2","Division No. 20",11.2,"00011","4620","4619","2","Division No. 19",4.4,"00101","4619",35,15,20
2016,"4620","2","Division No. 20",11.2,"00011","4620","4620","2","Division No. 20",7.7,"00011","4620",2975,1315,1665
2016,"4620","2","Division No. 20",11.2,"00011","4620","4709","2","Division No. 9",4.9,"00000","4709",30,20,10
2016,"4621","2","Division No. 21",12.6,"01111","4621","4611","2","Division No. 11",2.4,"00000","4611",20,10,10
2016,"4621","2","Division No. 21",12.6,"01111","4621","4619","2","Division No. 19",4.4,"00101","4619",35,15,25
2016,"4621","2","Division No. 21",12.6,"01111","4621","4621","2","Division No. 21",8.1,"01111","4621",7300,3500,3800
2016,"4621","2","Division No. 21",12.6,"01111","4621","4622","2","Division No. 22",8.2,"00111","4622",25,20,0
2016,"4621","2","Division No. 21",12.6,"01111","4621","4711","2","Division No. 11",3.3,"00000","4711",20,10,10
2016,"4621","2","Division No. 21",12.6,"01111","4621","4718","2","Division No. 18",5.7,"00101","4718",285,135,145
2016,"4622","2","Division No. 22",11.2,"00111","4622","4611","2","Division No. 11",2.4,"00000","4611",50,25,20
2016,"4622","2","Division No. 22",11.2,"00111","4622","4621","2","Division No. 21",8.1,"01111","4621",45,20,25
2016,"4622","2","Division No. 22",11.2,"00111","4622","4622","2","Division No. 22",8.2,"00111","4622",11315,5590,5720
2016,"4622","2","Division No. 22",11.2,"00111","4622","4623","2","Division No. 23",6.9,"01212","4623",160,100,60
2016,"4623","2","Division No. 23",15.1,"01212","4623","3560","2","Kenora",6.5,"21111","3560",20,10,15
2016,"4623","2","Division No. 23",15.1,"01212","4623","4622","2","Division No. 22",8.2,"00111","4622",30,15,15
2016,"4623","2","Division No. 23",15.1,"01212","4623","4623","2","Division No. 23",6.9,"01212","4623",2150,1040,1105
2016,"4701","2","Division No. 1",5.8,"00000","4701","4605","2","Division No. 5",7.7,"00000","4605",30,15,20
2016,"4701","2","Division No. 1",5.8,"00000","4701","4606","2","Division No. 6",3.0,"00000","4606",60,45,15
2016,"4701","2","Division No. 1",5.8,"00000","4701","4701","2","Division No. 1",3.2,"00000","4701",10955,5310,5640
2016,"4701","2","Division No. 1",5.8,"00000","4701","4702","2","Division No. 2",4.6,"00000","4702",125,50,80
2016,"4701","2","Division No. 1",5.8,"00000","4701","4705","2","Division No. 5",3.5,"00000","4705",275,130,145
2016,"4701","2","Division No. 1",5.8,"00000","4701","4706","2","Division No. 6",3.8,"00000","4706",115,65,50
2016,"4702","2","Division No. 2",7.5,"00000","4702","4701","2","Division No. 1",3.2,"00000","4701",390,200,190
2016,"4702","2","Division No. 2",7.5,"00000","4702","4702","2","Division No. 2",4.6,"00000","4702",6470,2825,3645
2016,"4702","2","Division No. 2",7.5,"00000","4702","4703","2","Division No. 3",5.7,"00011","4703",75,50,30
2016,"4702","2","Division No. 2",7.5,"00000","4702","4706","2","Division No. 6",3.8,"00000","4706",345,170,180
2016,"4702","2","Division No. 2",7.5,"00000","4702","4707","2","Division No. 7",3.2,"00000","4707",20,10,10
2016,"4702","2","Division No. 2",7.5,"00000","4702","4711","2","Division No. 11",3.3,"00000","4711",25,15,10
2016,"4703","2","Division No. 3",11.4,"00011","4703","4702","2","Division No. 2",4.6,"00000","4702",30,0,30
2016,"4703","2","Division No. 3",11.4,"00011","4703","4703","2","Division No. 3",5.7,"00011","4703",3175,1520,1655
2016,"4703","2","Division No. 3",11.4,"00011","4703","4704","2","Division No. 4",5.4,"00000","4704",25,20,10
2016,"4703","2","Division No. 3",11.4,"00011","4703","4706","2","Division No. 6",3.8,"00000","4706",45,25,20
2016,"4703","2","Division No. 3",11.4,"00011","4703","4707","2","Division No. 7",3.2,"00000","4707",140,60,85
2016,"4703","2","Division No. 3",11.4,"00011","4703","4708","2","Division No. 8",3.4,"00000","4708",95,25,65
2016,"4704","2","Division No. 4",7.8,"00000","4704","4703","2","Division No. 3",5.7,"00011","4703",25,10,15
2016,"4704","2","Division No. 4",7.8,"00000","4704","4704","2","Division No. 4",5.4,"00000","4704",2600,1170,1430
2016,"4704","2","Division No. 4",7.8,"00000","4704","4708","2","Division No. 8",3.4,"00000","4708",275,125,155
2016,"4704","2","Division No. 4",7.8,"00000","4704","4716","2","Division No. 16",4.7,"00001","4716",30,10,20
2016,"4704","2","Division No. 4",7.8,"00000","4704","4801","2","Division No. 1",4.7,"00000","4801",25,20,10
2016,"4705","2","Division No. 5",6.7,"00000","4705","4606","2","Division No. 6",3.0,"00000","4606",20,10,10
2016,"4705","2","Division No. 5",6.7,"00000","4705","4616","2","Division No. 16",7.1,"00001","4616",60,10,55
2016,"4705","2","Division No. 5",6.7,"00000","4705","4701","2","Division No. 1",3.2,"00000","4701",140,60,80
2016,"4705","2","Division No. 5",6.7,"00000","4705","4702","2","Division No. 2",4.6,"00000","4702",30,15,20
2016,"4705","2","Division No. 5",6.7,"00000","4705","4705","2","Division No. 5",3.5,"00000","4705",9645,4545,5100
2016,"4705","2","Division No. 5",6.7,"00000","4705","4706","2","Division No. 6",3.8,"00000","4706",185,105,80
2016,"4705","2","Division No. 5",6.7,"00000","4705","4709","2","Division No. 9",4.9,"00000","4709",890,310,580
2016,"4705","2","Division No. 5",6.7,"00000","4705","4711","2","Division No. 11",3.3,"00000","4711",35,15,10
2016,"4706","2","Division No. 6",5.6,"00000","4706","3506","2","Ottawa",2.8,"00000","3506",20,10,10
2016,"4706","2","Division No. 6",5.6,"00000","4706","3520","2","Toronto",2.9,"00000","3520",20,10,10
2016,"4706","2","Division No. 6",5.6,"00000","4706","4701","2","Division No. 1",3.2,"00000","4701",115,85,25
2016,"4706","2","Division No. 6",5.6,"00000","4706","4702","2","Division No. 2",4.6,"00000","4702",295,200,100
2016,"4706","2","Division No. 6",5.6,"00000","4706","4703","2","Division No. 3",5.7,"00011","4703",50,35,15
2016,"4706","2","Division No. 6",5.6,"00000","4706","4705","2","Division No. 5",3.5,"00000","4705",235,140,95
2016,"4706","2","Division No. 6",5.6,"00000","4706","4706","2","Division No. 6",3.8,"00000","4706",112530,54470,58065
2016,"4706","2","Division No. 6",5.6,"00000","4706","4707","2","Division No. 7",3.2,"00000","4707",525,295,230
2016,"4706","2","Division No. 6",5.6,"00000","4706","4709","2","Division No. 9",4.9,"00000","4709",80,55,20
2016,"4706","2","Division No. 6",5.6,"00000","4706","4710","2","Division No. 10",3.3,"00000","4710",155,80,70
2016,"4706","2","Division No. 6",5.6,"00000","4706","4711","2","Division No. 11",3.3,"00000","4711",265,150,120
2016,"4706","2","Division No. 6",5.6,"00000","4706","4714","2","Division No. 14",4.2,"00000","4714",30,10,20
2016,"4706","2","Division No. 6",5.6,"00000","4706","4715","2","Division No. 15",4.4,"00001","4715",25,20,10
2016,"4706","2","Division No. 6",5.6,"00000","4706","4718","2","Division No. 18",5.7,"00101","4718",40,35,10
2016,"4706","2","Division No. 6",5.6,"00000","4706","4806","2","Division No. 6",3.6,"00000","4806",50,20,30
2016,"4706","2","Division No. 6",5.6,"00000","4706","4811","2","Division No. 11",4.0,"00000","4811",45,25,25
2016,"4706","2","Division No. 6",5.6,"00000","4706","4816","2","Division No. 16",8.8,"01122","4816",60,50,10
2016,"4706","2","Division No. 6",5.6,"00000","4706","5915","2","Greater Vancouver",4.1,"00001","5915",35,15,15
2016,"4707","2","Division No. 7",5.9,"00000","4707","4609","2","Division No. 9",3.9,"00000","4609",20,15,0
2016,"4707","2","Division No. 7",5.9,"00000","4707","4701","2","Division No. 1",3.2,"00000","4701",25,20,10
2016,"4707","2","Division No. 7",5.9,"00000","4707","4702","2","Division No. 2",4.6,"00000","4702",30,20,15
2016,"4707","2","Division No. 7",5.9,"00000","4707","4703","2","Division No. 3",5.7,"00011","4703",50,25,25
2016,"4707","2","Division No. 7",5.9,"00000","4707","4706","2","Division No. 6",3.8,"00000","4706",1730,1245,485
2016,"4707","2","Division No. 7",5.9,"00000","4707","4707","2","Division No. 7",3.2,"00000","4707",14535,6480,8060
2016,"4707","2","Division No. 7",5.9,"00000","4707","4708","2","Division No. 8",3.4,"00000","4708",555,240,310
2016,"4707","2","Division No. 7",5.9,"00000","4707","4711","2","Division No. 11",3.3,"00000","4711",125,70,60
2016,"4707","2","Division No. 7",5.9,"00000","4707","4712","2","Division No. 12",6.4,"00001","4712",75,30,50
2016,"4707","2","Division No. 7",5.9,"00000","4707","4811","2","Division No. 11",4.0,"00000","4811",20,20,10
2016,"4707","2","Division No. 7",5.9,"00000","4707","4816","2","Division No. 16",8.8,"01122","4816",30,20,15
2016,"4708","2","Division No. 8",5.7,"00000","4708","4704","2","Division No. 4",5.4,"00000","4704",165,85,80
2016,"4708","2","Division No. 8",5.7,"00000","4708","4706","2","Division No. 6",3.8,"00000","4706",35,30,10
2016,"4708","2","Division No. 8",5.7,"00000","4708","4707","2","Division No. 7",3.2,"00000","4707",55,30,30
2016,"4708","2","Division No. 8",5.7,"00000","4708","4708","2","Division No. 8",3.4,"00000","4708",10325,4750,5580
2016,"4708","2","Division No. 8",5.7,"00000","4708","4711","2","Division No. 11",3.3,"00000","4711",30,10,25
2016,"4708","2","Division No. 8",5.7,"00000","4708","4712","2","Division No. 12",6.4,"00001","4712",75,15,60
2016,"4708","2","Division No. 8",5.7,"00000","4708","4713","2","Division No. 13",2.8,"00000","4713",245,115,130
2016,"4708","2","Division No. 8",5.7,"00000","4708","4801","2","Division No. 1",4.7,"00000","4801",80,60,25
2016,"4708","2","Division No. 8",5.7,"00000","4708","4804","2","Division No. 4",5.9,"00000","4804",45,35,10
2016,"4709","2","Division No. 9",6.0,"00000","4709","4611","2","Division No. 11",2.4,"00000","4611",20,15,10
2016,"4709","2","Division No. 9",6.0,"00000","4709","4620","2","Division No. 20",7.7,"00011","4620",45,10,45
2016,"4709","2","Division No. 9",6.0,"00000","4709","4705","2","Division No. 5",3.5,"00000","4705",490,340,155
2016,"4709","2","Division No. 9",6.0,"00000","4709","4706","2","Division No. 6",3.8,"00000","4706",65,35,30
2016,"4709","2","Division No. 9",6.0,"00000","4709","4709","2","Division No. 9",4.9,"00000","4709",11285,5020,6265
2016,"4709","2","Division No. 9",6.0,"00000","4709","4710","2","Division No. 10",3.3,"00000","4710",80,30,50
2016,"4709","2","Division No. 9",6.0,"00000","4709","4711","2","Division No. 11",3.3,"00000","4711",35,30,10
2016,"4709","2","Division No. 9",6.0,"00000","4709","4714","2","Division No. 14",4.2,"00000","4714",60,30,30
2016,"4709","2","Division No. 9",6.0,"00000","4709","4715","2","Division No. 15",4.4,"00001","4715",20,20,10
2016,"4709","2","Division No. 9",6.0,"00000","4709","4816","2","Division No. 16",8.8,"01122","4816",20,15,10
2016,"4710","2","Division No. 10",6.9,"00000","4710","4705","2","Division No. 5",3.5,"00000","4705",35,20,15
2016,"4710","2","Division No. 10",6.9,"00000","4710","4706","2","Division No. 6",3.8,"00000","4706",200,90,110
2016,"4710","2","Division No. 10",6.9,"00000","4710","4709","2","Division No. 9",4.9,"00000","4709",115,45,70
2016,"4710","2","Division No. 10",6.9,"00000","4710","4710","2","Division No. 10",3.3,"00000","4710",3715,1560,2155
2016,"4710","2","Division No. 10",6.9,"00000","4710","4711","2","Division No. 11",3.3,"00000","4711",230,145,90
2016,"4710","2","Division No. 10",6.9,"00000","4710","4714","2","Division No. 14",4.2,"00000","4714",90,55,40
2016,"4710","2","Division No. 10",6.9,"00000","4710","4715","2","Division No. 15",4.4,"00001","4715",195,95,100
2016,"4711","2","Division No. 11",4.9,"00000","4711","3519","2","York",2.5,"00000","3519",20,25,0
2016,"4711","2","Division No. 11",4.9,"00000","4711","3520","2","Toronto",2.9,"00000","3520",60,25,35
2016,"4711","2","Division No. 11",4.9,"00000","4711","4611","2","Division No. 11",2.4,"00000","4611",25,10,15
2016,"4711","2","Division No. 11",4.9,"00000","4711","4701","2","Division No. 1",3.2,"00000","4701",25,20,10
2016,"4711","2","Division No. 11",4.9,"00000","4711","4702","2","Division No. 2",4.6,"00000","4702",20,10,10
2016,"4711","2","Division No. 11",4.9,"00000","4711","4705","2","Division No. 5",3.5,"00000","4705",60,55,10
2016,"4711","2","Division No. 11",4.9,"00000","4711","4706","2","Division No. 6",3.8,"00000","4706",515,375,140
2016,"4711","2","Division No. 11",4.9,"00000","4711","4707","2","Division No. 7",3.2,"00000","4707",75,40,35
2016,"4711","2","Division No. 11",4.9,"00000","4711","4709","2","Division No. 9",4.9,"00000","4709",35,20,20
2016,"4711","2","Division No. 11",4.9,"00000","4711","4710","2","Division No. 10",3.3,"00000","4710",155,75,85
2016,"4711","2","Division No. 11",4.9,"00000","4711","4711","2","Division No. 11",3.3,"00000","4711",122765,58445,64315
2016,"4711","2","Division No. 11",4.9,"00000","4711","4712","2","Division No. 12",6.4,"00001","4712",1440,1105,330
2016,"4711","2","Division No. 11",4.9,"00000","4711","4713","2","Division No. 13",2.8,"00000","4713",85,60,20
2016,"4711","2","Division No. 11",4.9,"00000","4711","4714","2","Division No. 14",4.2,"00000","4714",90,45,50
2016,"4711","2","Division No. 11",4.9,"00000","4711","4715","2","Division No. 15",4.4,"00001","4715",1120,535,590
2016,"4711","2","Division No. 11",4.9,"00000","4711","4716","2","Division No. 16",4.7,"00001","4716",290,135,155
2016,"4711","2","Division No. 11",4.9,"00000","4711","4717","2","Division No. 17",5.3,"00101","4717",60,35,25
2016,"4711","2","Division No. 11",4.9,"00000","4711","4718","2","Division No. 18",5.7,"00101","4718",565,445,120
2016,"4711","2","Division No. 11",4.9,"00000","4711","4802","2","Division No. 2",4.5,"00000","4802",25,15,15
2016,"4711","2","Division No. 11",4.9,"00000","4711","4806","2","Division No. 6",3.6,"00000","4806",110,70,40
2016,"4711","2","Division No. 11",4.9,"00000","4711","4810","2","Division No. 10",4.0,"00000","4810",30,15,15
2016,"4711","2","Division No. 11",4.9,"00000","4711","4811","2","Division No. 11",4.0,"00000","4811",80,45,35
2016,"4711","2","Division No. 11",4.9,"00000","4711","4812","2","Division No. 12",7.5,"20111","4812",40,35,0
2016,"4711","2","Division No. 11",4.9,"00000","4711","4816","2","Division No. 16",8.8,"01122","4816",265,260,0
2016,"4711","2","Division No. 11",4.9,"00000","4711","5915","2","Greater Vancouver",4.1,"00001","5915",60,30,30
2016,"4711","2","Division No. 11",4.9,"00000","4711","5935","2","Central Okanagan",3.9,"00000","5935",25,0,25
2016,"4711","2","Division No. 11",4.9,"00000","4711","6106","2","Region 6",6.8,"00101","6106",25,15,10
2016,"4712","2","Division No. 12",7.8,"00001","4712","4706","2","Division No. 6",3.8,"00000","4706",35,30,10
2016,"4712","2","Division No. 12",7.8,"00001","4712","4708","2","Division No. 8",3.4,"00000","4708",50,10,35
2016,"4712","2","Division No. 12",7.8,"00001","4712","4711","2","Division No. 11",3.3,"00000","4711",2125,965,1160
2016,"4712","2","Division No. 12",7.8,"00001","4712","4712","2","Division No. 12",6.4,"00001","4712",3695,1680,2010
2016,"4712","2","Division No. 12",7.8,"00001","4712","4713","2","Division No. 13",2.8,"00000","4713",155,95,60
